Ballogie (Wondai Shire),0,0,0,0,0,0,0
Balmoral Ridge (Caloundra City),3,0,0,0,0,0,0
Bamaga (Bamaga Island),6,0,0,0,0,0,0
Bambaroo (Hinchinbrook Shire),0,0,0,0,0,0,0
Ban Ban (Gayndah Shire),0,0,0,0,0,0,0
Banana (Banana Shire),3,0,0,0,0,0,0
Bancroft (Monto Shire),3,0,3,0,0,0,0
Bangalee (Livingstone Shire),0,0,0,0,0,0,0
Banksia Beach (Caboolture Shire),10,0,0,0,0,0,0
Baralaba (Banana Shire),3,0,0,0,0,0,0
Barambah (Kilkivan Shire),0,0,0,0,0,0,0
Barcaldine (Barcaldine Shire),3,0,0,0,0,0,0
Bargara (Burnett Shire),12,0,0,0,3,0,0
Bargunyah (Booringa Shire),0,0,0,0,0,0,0
Barlows Hill (Livingstone Shire),0,0,0,0,0,0,0
Barmaryee (Livingstone Shire),0,0,0,0,0,0,0
Barmoya (Livingstone Shire),0,0,0,0,0,0,0
Barney Point (Gladstone City),3,0,0,0,0,0,0
Barney View (Beaudesert Shire),0,0,0,0,0,0,0
Barrine (Atherton Shire),0,0,0,0,0,0,0
Barron Gorge (Cairns City),0,0,0,0,0,0,0
Barron (Cairns City),0,0,0,0,0,0,0
Basalt (Dalrymple Shire),0,0,0,0,0,0,0
Bauhinia (Duaringa Shire),0,0,0,0,0,0,0
Bauhinia (Woorabinda Shire),0,0,0,0,0,0,0
Bauple (Tiaro Shire),0,0,0,0,3,0,0
Bayview Heights (Cairns City),10,0,0,0,0,0,0
Beach Holm (Thuringowa City),0,0,0,0,0,0,0
Beachmere (Caboolture Shire),7,0,0,0,0,0,0
Beachmere (Caboolture Shire - Bal),3,0,0,0,0,0,0
Beaconsfield (Mackay City),6,0,0,5,3,0,4
Beatrice (Eacham Shire),0,0,0,0,0,0,0
Beaudesert (Beaudesert Shire),20,0,0,0,0,0,0
Bedourie (Diamantina Shire),0,0,0,0,0,0,0
Beecher (Calliope Shire),3,0,0,0,0,0,0
Beechmont (Beaudesert Shire),0,0,0,0,0,0,0
Beerburrum (Caloundra City),0,0,0,0,0,0,0
Beerwah (Caloundra City),10,0,0,0,3,0,0
Belivah (Gold Coast City),0,0,0,0,0,0,0
Bell (Wambo Shire),0,0,0,0,0,0,0
Bellara (Caboolture Shire),9,0,0,0,0,0,0
Belli Park (Maroochy Shire),4,0,0,0,0,0,0
Bellmere (Caboolture Shire - Bal),3,0,0,0,0,0,0
Bells Creek (Caloundra City),0,0,0,0,0,0,0
Belmont (Brisbane City - Bal),0,0,0,0,0,0,0
Belvedere (Johnstone Shire),0,0,0,0,0,0,0
Belyando (Belyando Shire),0,0,0,0,0,0,0
Bemerside (Hinchinbrook Shire),5,0,0,0,0,0,0
Benaraby (Calliope Shire),3,0,0,0,0,0,0
Benarkin North (Nanango Shire),3,0,0,0,0,0,0
Bentley Park (Cairns City),16,0,0,0,5,0,3
Berserker (Rockhampton City),23,0,0,0,0,0,0
Biarra (Esk Shire),4,0,0,0,0,0,0
Biboohra (Mareeba Shire),6,0,0,0,0,0,0
Biddaddaba (Beaudesert Shire),3,0,0,0,0,0,0
Bidwill (Woocoo Shire),0,0,0,0,0,0,0
Biggenden (Biggenden Shire),4,0,0,0,0,0,0
Biloela (Banana Shire),18,0,0,0,0,0,0
Bilyana (Cardwell Shire),0,0,0,0,0,0,0
Bingil Bay (Johnstone Shire),3,0,0,0,3,0,0
Birdsville (Diamantina Shire),0,0,0,0,0,0,0
Black Mountain (Noosa Shire),5,0,0,0,0,0,0
Black River (Thuringowa City),3,0,0,0,0,0,0
Blackall (Blackall Shire),5,0,0,0,0,0,0
Blackbutt North (Nanango Shire),3,0,0,0,0,0,0
Blackbutt South (Nanango Shire),3,0,0,0,3,0,0
Blackbutt (Nanango Shire),4,0,0,0,0,0,0
Blackrock (Hinchinbrook Shire),0,0,0,0,0,0,0
Blacks Beach (Mackay City),5,0,0,0,0,0,0
Blackwater (Duaringa Shire),19,0,0,3,0,0,0
Blenheim (Laidley Shire),0,0,0,0,0,0,0
Bli Bli (Maroochy Shire - Bal),5,0,0,0,0,0,0
Bloomfield (Cook Shire),0,0,0,0,0,0,0
Bloomsbury (Mackay City),0,0,0,0,0,0,0
Blue Mountain Heights (Crows Nest Shire),3,0,0,0,0,0,0
Blue Mountain (Nebo Shire),0,0,4,0,0,0,0
Bluewater Park (Thuringowa City),6,0,0,0,0,0,0
Bluewater (Thuringowa City),3,0,0,0,0,0,0
Bluff (Duaringa Shire),0,0,0,0,0,0,0
Boatman (Murweh Shire),0,0,0,0,0,0,0
Bohle (Townsville City),0,0,0,0,0,0,0
Boigu Island (Boigu Island),8,0,0,0,0,0,0
Bollier (Cooloola Shire),0,0,0,0,0,0,0
Bollon (Balonne Shire),0,0,0,0,0,0,0
Bondoola (Livingstone Shire),0,0,0,0,0,0,0
Bongaree (Caboolture Shire),11,0,0,0,0,0,3
Bonnie Doon (Douglas Shire),0,0,0,0,0,0,0
Bonogin (Gold Coast City - Bal),8,0,0,0,0,0,0
Booie (Kingaroy Shire),3,0,0,0,0,0,0
Booie (Nanango Shire),5,0,0,0,0,0,0
Boolburra (Duaringa Shire),0,0,0,0,0,0,0
Boompa (Woocoo Shire),0,0,0,0,0,0,0
Boonah (Boonah Shire),4,0,0,0,0,0,0
Boonara (Kilkivan Shire),3,0,0,0,0,0,0
Boondooma (Wondai Shire),0,0,0,0,0,0,0
Boonooroo Plains (Maryborough City),0,0,0,0,0,0,0
Boonooroo (Maryborough City),0,0,0,0,0,0,0
Booral (Hervey Bay City),3,0,0,0,0,0,0
Booroobin (Caboolture Shire),3,0,0,0,0,0,0
Booroobin (Caloundra City),0,0,0,0,0,0,0
Booubyjan (Kilkivan Shire),0,0,0,0,0,0,0
Booyal (Isis Shire),4,0,0,0,0,0,0
Boreen Point (Noosa Shire),0,0,0,0,0,0,0
Bororen (Miriam Vale Shire),0,0,0,0,0,0,0
Bouldercombe (Fitzroy Shire),3,0,0,0,0,0,0
Boulia (Boulia Shire),0,0,0,0,0,0,0
Bowen (Bowen Shire),36,0,3,0,0,0,0
Bowenville (Jondaryan Shire),0,0,0,0,0,0,0
Bowenville (Rosalie Shire),3,0,0,0,0,0,0
Boyland (Beaudesert Shire),3,0,0,0,0,0,3
Boyne Island (Calliope Shire),12,0,0,0,3,0,4
Boyne Valley (Calliope Shire),3,0,0,0,0,0,0
Boynewood (Mundubbera Shire),0,0,0,0,0,0,0
Bracewell (Calliope Shire),3,0,0,0,0,0,0
Braemeadows (Hinchinbrook Shire),0,0,0,0,0,0,0
Bramston Beach (Cairns City),4,0,0,0,0,0,0
Branch Creek (Gayndah Shire),0,0,0,0,0,0,0
Brandon (Burdekin Shire),3,0,0,0,0,0,0
Branyan (Bundaberg City),5,0,0,0,0,0,0
Branyan (Burnett Shire),0,0,0,0,0,0,0
Breddan (Dalrymple Shire),4,0,0,0,0,0,0
Brigalow (Chinchilla Shire),0,0,0,0,0,0,0
Brightview (Laidley Shire),0,0,0,0,0,0,0
Brinsmead (Cairns City),5,0,0,0,0,0,3
Broadwater (Stanthorpe Shire),0,0,0,0,0,0,0
Bromelton (Beaudesert Shire),0,0,0,0,0,0,0
Brookfield (Brisbane City - Bal),7,0,0,0,0,0,0
Brookstead (Pittsworth Shire),0,0,0,0,0,0,0
Brookwater (Ipswich City),0,0,0,0,0,0,0
Brooloo (Cooloola Shire),0,0,0,0,0,0,0
Broughton (Dalrymple Shire),0,0,0,0,0,0,0
Bucasia (Mackay City),9,0,0,0,0,0,0
Bucca (Burnett Shire),0,0,0,0,0,0,0
Buccan (Beaudesert Shire),8,0,0,0,0,0,0
Buckingham (Boulia Shire),0,0,0,0,0,0,0
Buckland (Bauhinia Shire),4,0,0,0,0,0,0
Bulgun (Cardwell Shire),0,0,0,0,0,0,0
Bulwer (Brisbane City),0,0,0,0,0,0,0
Bundaberg Central (Bundaberg City),0,0,0,0,0,0,3
Bundaberg East (Bundaberg City),8,0,0,0,0,0,0
Bundaberg North (Bundaberg City),12,0,0,0,0,0,0
Bundaberg South (Bundaberg City),12,0,0,0,0,0,0
Bundaberg West (Bundaberg City),4,0,0,0,0,0,0
Bungadoo (Kolan Shire),4,0,0,0,0,0,0
Bungalow (Cairns City),3,0,0,0,0,0,0
Bungeworgorai (Bungil Shire),3,0,0,0,0,0,0
Bungunya (Waggamba Shire),0,0,0,0,0,0,0
Bunya Creek (Hervey Bay City),0,0,0,0,0,0,0
Bunya Mountains (Nanango Shire),0,0,0,0,0,0,0
Bunya (Pine Rivers Shire - Bal),0,0,0,0,0,0,0
Burbank (Brisbane City),3,0,0,0,0,0,0
Burdell (Thuringowa City),0,0,0,0,0,0,0
Burketown (Burke Shire),3,0,0,0,0,0,0
Burnett Heads (Burnett Shire),11,0,0,0,0,0,0
Burnside (Maroochy Shire),0,0,0,0,0,0,0
Burpengary (Caboolture Shire - Bal),4,0,0,0,0,0,0
Burrum Heads (Hervey Bay City),3,0,0,0,0,0,0
Burrum Town (Hervey Bay City),0,0,0,0,0,0,0
Burua (Calliope Shire),0,0,0,0,0,0,0
Bushland Beach (Thuringowa City),9,0,0,0,0,0,0
Bushley (Fitzroy Shire),0,0,0,0,0,0,0
Butchers Creek (Eacham Shire),0,0,0,0,0,0,0
Buxton (Isis Shire),0,0,0,0,0,0,0
Byfield (Livingstone Shire),0,0,0,0,0,0,0
Byrnestown (Gayndah Shire),0,0,0,0,0,0,0
Cabarlah (Crows Nest Shire),0,0,0,0,0,0,0
Caboolture (Caboolture Shire - Bal),7,0,0,0,0,0,0
Cairdbeign (Bauhinia Shire),0,0,0,0,0,0,0
Cairns City (Cairns City),6,0,0,0,0,0,0
Cairns North (Cairns City),13,0,0,0,0,0,0
Calavos (Burnett Shire),0,0,0,0,0,0,0
Calen (Mackay City),0,0,0,0,0,0,0
Calgoa (Woocoo Shire),0,0,0,0,0,0,0
Calliope (Calliope Shire),9,0,0,0,0,0,0
Cambooya (Cambooya Shire),5,0,0,0,0,0,0
Cambooya (Jondaryan Shire),0,0,0,0,0,0,0
Camooweal (Mount Isa City),0,0,0,0,0,0,0
Camp Mountain (Pine Rivers Shire),0,0,0,0,0,0,0
Campaspe (Dalrymple Shire),3,0,0,0,0,0,0
Canina (Cooloola Shire),3,0,0,0,0,0,0
Cannon Valley (Whitsunday Shire),3,0,0,0,0,0,0
Cannonvale (Whitsunday Shire),9,0,0,0,0,0,0
Canungra (Beaudesert Shire),0,0,0,0,0,0,0
Capalaba West (Brisbane City - Bal),0,0,0,0,0,0,0
Cape Cleveland (Townsville City),0,0,0,0,0,0,0
Cape Conway (Whitsunday Shire),0,0,0,0,0,0,0
Cape Tribulation (Douglas Shire),0,0,0,0,0,0,0
Capella (Peak Downs Shire),0,0,0,0,0,0,0
Captain Creek (Miriam Vale Shire),0,0,0,0,0,0,0
Caravonica (Cairns City),7,0,0,0,0,0,0
Carbrook (Logan City),4,0,0,0,0,0,0
Cardwell (Cardwell Shire),5,0,0,0,0,0,0
Carmila (Broadsound Shire),7,0,0,0,0,0,0
Carmoo (Cardwell Shire),0,0,0,0,0,0,0
Carruchan (Cardwell Shire),0,0,0,0,0,0,0
Carters Ridge (Cooloola Shire),0,0,0,0,0,0,0
Cashmere (Pine Rivers Shire - Bal),4,0,0,0,0,0,0
Cassowary (Douglas Shire),0,0,0,0,0,0,0
Causeway Lake (Livingstone Shire),0,0,0,0,0,0,0
Cawarral (Livingstone Shire),4,0,0,0,0,0,0
Cecil Plains (Jondaryan Shire),0,0,0,0,0,0,0
Cecil Plains (Millmerran Shire),0,0,0,0,0,0,0
Cedar Creek (Beaudesert Shire),0,0,0,0,0,0,0
Cedar Creek (Gold Coast City),0,0,0,0,0,0,0
Cedar Creek (Pine Rivers Shire),3,0,0,0,0,0,0
Cedar Grove (Beaudesert Shire),5,0,0,0,3,0,0
Cedar Vale (Beaudesert Shire),6,0,0,0,0,0,0
Centenary Heights (Toowoomba City),11,0,0,0,0,0,0
Chambers Flat (Beaudesert Shire),4,0,0,0,0,0,3
Chandler (Brisbane City - Bal),3,0,0,0,0,0,0
Charleville (Murweh Shire),10,0,0,0,0,0,0
Charlwood (Boonah Shire),0,0,0,0,0,0,0
Chatsworth (Cooloola Shire),8,0,0,0,0,0,0
Cheeseborough (Peak Downs Shire),4,0,0,0,0,0,0
Cherbourg (Cherbourg Shire),6,0,0,0,0,0,0
Chevallum (Maroochy Shire),3,0,0,0,0,0,0
Chewko (Mareeba Shire),0,0,0,0,0,0,0
Childers (Isis Shire),6,0,0,0,0,0,0
Chillagoe (Mareeba Shire),0,0,0,0,0,0,0
Chinchilla (Chinchilla Shire),14,0,0,0,0,0,0
Churchable (Laidley Shire),0,0,0,0,0,0,0
Chuwar (Ipswich City - Bal),0,0,0,0,0,0,0
Cinnabar (Kilkivan Shire),3,0,0,0,0,0,0
Clagiraba (Gold Coast City),4,0,0,0,0,0,0
Clairview (Broadsound Shire),0,0,0,0,0,0,0
Clare (Burdekin Shire),0,0,0,0,0,0,0
Clarke Creek (Broadsound Shire),3,0,0,0,0,0,0
Clear Mountain (Pine Rivers Shire),0,0,0,0,0,0,0
Clermont (Belyando Shire),12,0,0,0,0,0,0
Clifford (Taroom Shire),0,0,0,0,0,0,0
Clifton Beach (Cairns City),3,0,0,0,0,0,0
Clifton (Clifton Shire),0,0,0,0,0,0,0
Clinton (Gladstone City),9,0,0,0,0,0,3
Cloncurry (Cloncurry Shire),7,0,0,0,0,0,0
Closeburn (Pine Rivers Shire),0,0,0,0,0,0,0
Cloyna (Murgon Shire),0,0,0,0,0,0,0
Coalbank (Crows Nest Shire),0,0,0,0,0,0,0
Coalstoun Lakes (Biggenden Shire),0,0,3,0,0,0,0
Coconut Island (Poruma Island),0,0,0,0,0,0,0
Coen (Cook Shire),0,0,0,0,0,0,0
Coes Creek (Maroochy Shire),3,0,0,0,0,0,0
Colinton (Esk Shire),0,0,0,0,0,0,0
College View (Laidley Shire),0,0,0,0,0,0,0
Collinsville (Bowen Shire),4,0,0,0,0,0,0
Colosseum (Miriam Vale Shire),0,0,0,0,0,0,0
Columboola (Murilla Shire),0,0,0,0,0,0,0
Comet (Emerald Shire),0,0,0,0,0,0,0
Condamine Plains (Millmerran Shire),3,0,0,0,0,0,0
Condamine (Murilla Shire),3,0,0,0,0,0,0
Conondale (Caloundra City),0,0,0,0,0,0,0
Consuelo (Bauhinia Shire),3,0,0,0,0,0,0
Conway (Whitsunday Shire),0,0,0,0,0,0,0
Coochiemudlo Island (Redland Shire),0,0,0,0,0,0,0
Cooee Bay (Livingstone Shire),0,0,0,0,0,0,0
Cooktown (Cook Shire),6,0,0,0,0,0,0
Coolmunda (Inglewood Shire),3,0,3,0,0,0,0
Cooloola Cove (Cooloola Shire),3,0,0,0,0,0,0
Cooloolabin (Maroochy Shire),4,0,0,0,0,0,0
Coolum Beach (Maroochy Shire - Bal),0,0,0,0,0,0,0
Coomera (Gold Coast City - Bal),13,0,0,0,0,0,0
Coominya (Esk Shire),4,0,0,0,0,0,0
Coonarr (Burnett Shire),4,0,0,0,0,0,0
Cooran (Noosa Shire),4,0,0,0,0,0,0
Cooroibah (Noosa Shire),6,0,0,0,0,0,0
Cooroy (Noosa Shire),4,0,0,0,3,0,0
Coorumba (Johnstone Shire),0,0,0,0,0,0,0
Cootharaba (Noosa Shire),3,0,0,0,0,0,0
Coowonga (Livingstone Shire),0,0,0,0,0,0,0
Cooya Beach (Douglas Shire),4,0,0,0,0,0,0
Cooyar (Rosalie Shire),0,0,0,0,0,0,0
Coquette Point (Johnstone Shire),0,0,0,0,0,0,0
Coral Cove (Burnett Shire),4,0,0,0,0,0,0
Coral Sea (Bowen Shire),0,0,0,0,0,0,0
Coral Sea (Calliope Shire),0,0,0,0,0,0,0
Coral Sea (Mackay City),0,0,0,0,0,0,0
Coral Sea (Miriam Vale Shire),0,0,0,0,0,0,0
Cordalba (Isis Shire),0,0,0,0,0,0,0
Cordelia (Hinchinbrook Shire),0,0,0,0,0,0,0
Corfield (Winton Shire),0,0,0,0,0,0,0
Coringa (Biggenden Shire),0,0,0,0,0,0,0
Cornubia (Logan City - Bal),4,0,0,0,0,0,0
Cotswold Hills (Jondaryan Shire),7,0,0,0,0,0,0
Cow Bay (Douglas Shire),0,0,0,0,0,0,0
Cowley Beach (Johnstone Shire),0,0,0,0,0,0,0
Cracow (Banana Shire),0,0,0,0,0,0,0
Craiglie (Douglas Shire),3,0,0,0,0,0,0
Craignish (Hervey Bay City),4,0,0,0,0,0,0
Cranley (Toowoomba City),3,0,0,0,0,0,0
Crediton (Mirani Shire),0,0,0,0,0,0,3
Crinum (Peak Downs Shire),0,0,0,0,0,0,0
Croftby (Boonah Shire),0,0,0,0,0,0,0
Crohamhurst (Caloundra City),3,0,0,0,0,0,0
Crossdale (Esk Shire),6,0,0,0,0,0,0
Crows Nest (Crows Nest Shire),3,0,0,0,0,0,0
Croydon (Croydon Shire),0,0,0,0,0,0,0
Cullinane (Johnstone Shire),7,0,0,0,0,0,0
Cungulla (Townsville City),0,0,0,0,0,0,0
Cunnamulla (Paroo Shire),3,0,0,0,0,0,0
Curra (Tiaro Shire),5,0,0,0,3,0,0
Currumbin Valley (Gold Coast City),0,0,0,0,0,0,0
Curtis Island (Calliope Shire),0,0,0,0,0,0,0
Cushnie (Wondai Shire),3,0,0,0,0,0,0
D'aguilar (Caboolture Shire),4,0,0,0,0,0,0
Daintree (Douglas Shire),0,0,0,0,0,0,0
Daisy Hill (Logan City - Bal),0,0,0,0,0,0,0
Dajarra (Cloncurry Shire),0,0,0,0,0,0,0
Dalby (Dalby Town),19,0,0,0,0,0,0
Dalby (Wambo Shire),0,0,0,0,0,0,0
Dallarnil (Biggenden Shire),3,0,3,0,0,0,0
Dalveen (Warwick Shire),0,0,0,0,0,0,0
Dalwogon (Murilla Shire),0,0,0,0,0,0,0
Dalysford (Kolan Shire),0,0,0,0,0,0,0
Darling Heights (Toowoomba City),8,0,0,0,0,0,0
Darnley Island (Erub Island),0,0,0,0,0,0,0
Dauan Island (Dauan Island),0,0,0,0,0,0,0
Dayboro (Pine Rivers Shire),8,0,0,0,0,0,0
Daymar (Waggamba Shire),0,0,0,0,0,0,0
Deebing Heights (Ipswich City),0,0,0,0,0,0,0
Deepwater (Miriam Vale Shire),0,0,0,0,0,0,0
Deeragun (Thuringowa City),8,0,0,0,0,0,0
Deeral (Cairns City),0,0,0,0,0,0,0
Degarra (Douglas Shire),0,0,0,0,0,0,0
Delaneys Creek (Caboolture Shire),0,0,0,0,0,0,0
Depot Hill (Rockhampton City),0,0,0,0,0,0,0
Derri Derra (Mundubbera Shire),0,0,0,0,0,0,0
Desailly (Mareeba Shire),0,0,0,0,0,0,0
Deuchar (Warwick Shire),0,0,0,0,0,0,0
Diamantina Lakes (Diamantina Shire),0,0,0,0,0,0,0
Diamond Valley (Caloundra City),3,0,0,0,0,0,0
Diamondy (Wambo Shire),3,0,0,0,0,0,0
Diddillibah (Maroochy Shire),5,0,0,0,3,0,0
Dimbulah (Mareeba Shire),3,0,4,0,0,0,0
Dingo (Duaringa Shire),0,0,0,0,0,0,0
Dirranbandi (Balonne Shire),8,0,0,0,0,0,0
Dittmer (Whitsunday Shire),0,0,0,0,0,0,0
Dixalea (Banana Shire),0,0,0,0,0,0,0
Dolphin Heads (Mackay City),0,0,0,0,0,0,0
Donnybrook (Caboolture Shire),0,0,0,0,0,0,0
Doonan (Maroochy Shire),7,0,0,0,0,0,0
Doonan (Noosa Shire),4,0,0,0,0,0,0
Doongul (Woocoo Shire),0,0,0,0,0,0,0
Douglas (Rosalie Shire),0,0,0,0,0,0,0
Draper (Pine Rivers Shire),0,0,0,0,0,0,0
Drayton (Toowoomba City),5,0,0,0,0,0,0
Drillham (Murilla Shire),0,0,0,0,0,0,0
Duaringa (Duaringa Shire),3,0,0,0,0,0,0
Ducklo (Wambo Shire),0,0,0,0,0,0,0
Dugandan (Boonah Shire),0,0,0,0,0,0,0
Dulacca (Murilla Shire),0,0,0,0,0,0,0
Dulong (Maroochy Shire),0,0,0,0,0,0,0
Dumbleton (Mackay City),0,0,0,0,0,0,0
Dundathu (Hervey Bay City),4,0,0,0,0,0,0
Dundowran Beach (Hervey Bay City),0,0,0,0,0,0,0
Dundowran (Hervey Bay City),3,0,0,0,0,0,0
Dunk (Cardwell Shire),0,0,0,0,0,0,0
Dunkeld (Warroo Shire),0,0,0,0,0,0,0
Dunmora (Woocoo Shire),3,0,0,0,0,0,0
Dunwich (Redland Shire),6,0,0,0,0,0,0
Durham (Bulloo Shire),0,0,0,0,0,0,0
Durong (Wondai Shire),0,0,0,0,0,0,0
Dysart (Broadsound Shire),13,0,0,0,0,0,0
Eagleby (Gold Coast City - Bal),0,0,0,0,0,0,0
Earlville (Cairns City),14,0,0,0,0,0,0
East Barron (Atherton Shire),4,0,0,0,0,0,0
East Deep Creek (Cooloola Shire),3,0,0,0,3,0,0
East Feluga (Cardwell Shire),0,0,0,0,0,0,0
East Innisfail (Johnstone Shire),10,0,0,0,0,0,0
East Mackay (Mackay City),12,0,0,0,3,0,0
East Palmerston (Johnstone Shire),0,0,0,0,0,0,0
East Russell (Cairns City),0,0,0,0,0,0,0
East Toowoomba (Toowoomba City),17,0,0,0,0,0,0
East Trinity (Cairns City),0,0,0,0,0,0,0
Eatons Hill (Pine Rivers Shire - Bal),3,0,0,0,0,0,0
Ebenezer (Ipswich City),4,0,0,0,0,0,0
Edge Hill (Cairns City),11,0,0,0,0,0,0
Edmonton (Cairns City),16,0,4,0,4,0,3
Eerwah Vale (Maroochy Shire),7,0,0,0,0,0,0
Eidsvold West (Eidsvold Shire),0,0,0,0,0,0,0
Eidsvold (Eidsvold Shire),0,0,0,0,0,0,0
Eight Mile Plains (Brisbane City - Bal),0,0,0,0,0,0,0
Eimeo (Mackay City),6,0,0,0,0,0,0
Einasleigh (Etheridge Shire),3,0,0,0,0,0,0
El Arish (Johnstone Shire),0,0,0,0,0,0,0
Elbow Valley (Warwick Shire),0,0,0,0,0,0,0
Eli Waters (Hervey Bay City),6,0,0,0,0,0,0
Elimbah (Caboolture Shire - Bal),3,0,0,0,4,0,0
Ellesmere (Nanango Shire),0,0,0,0,0,0,0
Ellinjaa (Eacham Shire),0,0,0,0,0,0,0
Elliott Heads (Burnett Shire),0,0,0,0,0,0,0
Ellis Beach (Cairns City),0,0,0,0,0,0,0
Emerald (Emerald Shire),32,0,0,0,3,0,0
Emu Park (Livingstone Shire),6,0,0,0,0,0,0
Emu Vale (Warwick Shire),0,0,0,0,0,0,0
Enoggera Reservoir (Brisbane City),0,0,0,0,0,0,0
Erakala (Mackay City),3,0,0,0,0,0,0
Ernestina (Longreach Shire),0,0,0,0,0,0,0
Eromanga (Quilpie Shire),0,0,0,0,0,0,0
Esk (Esk Shire),4,0,0,0,0,0,0
Etna Creek (Livingstone Shire),0,0,0,0,0,0,0
Eton (Mackay City),0,0,0,0,0,0,0
Eton (Mirani Shire),0,0,4,0,0,0,0
Eubenangee (Cairns City),0,0,0,0,0,0,0
Eudlo (Maroochy Shire),3,0,0,0,0,0,0
Eukey (Stanthorpe Shire),0,0,0,0,0,0,0
Euleilah (Miriam Vale Shire),0,0,0,0,0,0,0
Eulo (Paroo Shire),0,0,0,0,0,0,0
Eumamurrin (Bungil Shire),0,0,0,0,0,0,0
Eumundi (Maroochy Shire),6,0,0,0,3,0,0
Eungella (Mirani Shire),4,0,0,0,0,0,0
Eureka (Isis Shire),0,0,0,0,0,0,0
Eurella (Booringa Shire),0,0,0,0,0,0,0
Eurong (Maryborough City),0,0,0,0,0,0,0
Euthulla (Bungil Shire),0,0,0,0,0,0,0
Evelyn (Herberton Shire),0,0,0,0,0,0,0
Fairney View (Esk Shire),3,0,0,0,0,0,0
Fairyland (Chinchilla Shire),0,0,0,0,0,0,0
Farleigh (Mackay City),0,0,3,0,0,0,0
Farnborough (Livingstone Shire),0,0,0,0,0,0,0
Farnsfield (Isis Shire),0,0,0,0,0,0,0
Federal (Noosa Shire),4,0,0,0,0,0,0
Felton (Cambooya Shire),4,0,0,0,0,0,0
Feluga (Cardwell Shire),0,0,0,0,0,0,0
Fernvale (Esk Shire),3,0,0,0,0,0,0
Ferny Hills (Pine Rivers Shire - Bal),0,0,0,0,0,0,0
Finch Hatton (Mirani Shire),3,0,0,0,0,0,0
Fitzgerald Creek (Johnstone Shire),0,0,0,0,0,0,0
Fitzroy Island (Cairns City),0,0,0,0,0,0,0
Flaxton (Maroochy Shire),4,0,0,0,0,0,0
Flinton (Tara Shire),0,0,0,0,0,0,0
Flying Fish Point (Johnstone Shire),0,0,0,0,0,0,0
Forest Creek (Douglas Shire),0,0,0,0,0,0,0
Forest Glen (Maroochy Shire),5,0,0,0,0,0,3
Forest Hill (Laidley Shire),0,0,0,0,0,0,0
Foresthome (Hinchinbrook Shire),3,0,0,0,0,0,0
Forrest Beach (Hinchinbrook Shire),0,0,0,0,0,0,0
Forsayth (Etheridge Shire),0,0,0,0,0,0,0
Fossilbrook (Mareeba Shire),0,0,0,0,0,0,0
Fraser Island (Hervey Bay City),0,0,0,0,0,0,0
Fraser Island (Maryborough City),0,0,0,0,0,0,0
Fredericksfield (Burdekin Shire),4,0,0,0,0,0,0
Freestone (Warwick Shire),4,0,0,0,0,0,0
Frenchville (Rockhampton City),5,0,0,0,0,0,0
Freshwater Point (Sarina Shire),0,0,0,0,0,0,0
Freshwater (Cairns City),0,0,0,0,0,0,0
Gaeta (Kolan Shire),0,0,0,0,0,0,0
Gamboola (Mareeba Shire),0,0,0,0,0,0,0
Gatton (Gatton Shire),16,0,0,0,0,0,0
Gaven (Gold Coast City),4,0,0,0,0,0,0
Gayndah (Gayndah Shire),8,0,0,0,0,0,0
Geham (Crows Nest Shire),3,0,0,0,0,0,0
Georgetown (Etheridge Shire),0,0,4,0,0,0,0
Gheerulla (Maroochy Shire),0,0,0,0,0,0,0
Ghinghinda (Taroom Shire),3,0,0,0,0,0,0
Gilston (Gold Coast City),3,0,3,0,0,0,0
Gin Gin (Kolan Shire),4,0,0,0,0,0,0
Gindie (Emerald Shire),0,0,0,0,0,0,0
Giru (Burdekin Shire),3,0,0,0,0,0,0
Gladstone City (Gladstone City),4,0,0,0,0,0,0
Gladstone Harbour Islands (Gladstone Cit),0,0,0,0,0,0,0
Glamorgan Vale (Esk Shire),0,0,0,0,0,0,0
Glanmire (Cooloola Shire),4,0,0,0,0,0,0
Glass House Mountains (Caloundra City),14,0,0,0,3,0,0
Glastonbury (Cooloola Shire),0,0,0,0,0,0,0
Glen Aplin (Stanthorpe Shire),3,0,0,0,0,0,0
Glen Eden (Gladstone City),0,0,0,0,0,0,0
Glencoe (Rosalie Shire),0,0,0,0,0,0,0
Glendale (Livingstone Shire),0,0,0,0,0,0,0
Glenden (Nebo Shire),4,0,0,0,0,0,0
Gleneagle (Beaudesert Shire),0,0,0,0,0,0,0
Glenella (Mackay City),9,0,0,0,0,0,0
Glenlee (Livingstone Shire),3,0,0,0,0,0,0
Glenlyon (Stanthorpe Shire),0,0,0,0,0,0,0
Glenmorgan (Tara Shire),0,0,0,0,0,0,0
Glenore Grove (Laidley Shire),3,0,0,0,0,0,0
Glenroy (Fitzroy Shire),0,0,0,0,0,0,0
Glenvale (Jondaryan Shire),3,0,3,0,0,0,0
Glenvale (Toowoomba City),3,0,0,0,0,0,0
Glenview (Caloundra City),0,0,0,0,0,0,0
Glenwood (Tiaro Shire),0,0,0,0,0,0,0
Godwin Beach (Caboolture Shire),4,0,0,0,0,0,0
Goldsborough (Cairns City),0,0,0,0,0,0,0
Gooburrum (Burnett Shire),0,0,0,0,0,0,0
Good Night (Kolan Shire),0,0,0,0,0,0,0
